customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,MonthlyCostPerService
5309-TAIKL,Female,0,0,0,7,1,No,No,No,Yes,Yes,No,Yes,0,62.8,418.3,0,False,False,False,False,False,False,False,7.85
6856-RAURS,Female,0,0,0,2,1,Yes,No,No,No,No,No,No,1,74.9,136.05,0,True,False,False,False,True,False,False,24.96666666666667
8778-LMWTJ,Female,0,0,0,9,1,No,Yes,No,No,No,No,No,1,74.85,708.2,0,True,False,False,True,False,False,False,7.484999999999999
9717-IOAAF,Male,0,0,1,27,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.85,788.55,0,False,True,True,False,False,False,True,0.9232142857142858
8884-ADFVN,Male,1,1,0,7,1,Yes,No,No,Yes,No,Yes,Yes,1,101.95,700.85,1,True,False,False,True,False,False,False,12.74375
2845-KDHVX,Female,0,1,0,64,1,No,No,Yes,Yes,Yes,No,Yes,1,68.3,4378.8,0,False,False,False,False,True,False,True,1.0507692307692307
0848-SOMKO,Male,0,0,0,70,0,No phone service,Yes,No,Yes,Yes,No,Yes,0,48.4,3442.8,0,False,False,False,False,False,False,True,0.6816901408450704
2720-WGKHP,Male,1,0,0,2,1,Yes,No,No,No,No,Yes,Yes,1,94.0,181.7,1,True,False,False,True,False,False,False,31.333333333333332
6734-FQAJX,Male,1,0,0,67,1,No,Yes,Yes,No,Yes,Yes,Yes,1,105.05,7171.7,0,True,False,False,True,False,False,True,1.5448529411764707
2869-ADAWR,Female,0,0,0,45,1,Yes,No,Yes,No,No,Yes,No,1,89.3,4016.85,1,True,False,True,False,False,False,False,1.941304347826087
1535-VTJOQ,Female,0,0,0,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.15,553.0,0,False,True,True,False,False,False,True,1.006
6368-TZZDT,Male,0,1,1,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.5,96.85,0,False,True,True,False,False,False,True,3.9
0943-ZQPXH,Male,0,1,1,44,1,No,No,No,Yes,No,Yes,Yes,1,92.95,4122.9,0,True,False,False,False,False,False,False,2.0655555555555556
1293-BSEUN,Female,0,1,1,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.7,1482.3,0,False,True,False,False,True,False,True,0.28356164383561644
9894-EZEWG,Female,0,0,0,1,1,No,No,Yes,No,No,No,No,1,74.3,74.3,1,True,False,True,False,False,False,False,37.15
1302-TPUBN,Male,0,0,0,66,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1240.8,0,False,True,False,False,False,False,True,0.28880597014925374
7851-FLGGQ,Male,0,0,0,1,0,No phone service,No,Yes,No,Yes,No,Yes,1,44.65,44.65,1,False,False,False,False,True,False,False,22.325
0637-UBJRP,Male,0,1,1,13,1,No,Yes,No,No,No,No,Yes,0,84.05,1095.3,1,True,False,False,True,False,False,False,6.003571428571428
0940-OUQEC,Male,0,0,0,10,1,Yes,No,Yes,No,No,No,No,1,80.7,788.8,1,True,False,False,False,False,False,False,7.336363636363637
2378-VTKDH,Male,1,1,0,65,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.35,6578.55,0,True,False,False,True,False,False,False,1.581060606060606
0927-CNGRH,Male,0,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,19.55,0,False,True,False,False,True,False,False,9.775
8608-OZTLB,Male,0,1,1,38,1,No,Yes,Yes,Yes,Yes,Yes,No,0,74.05,2802.3,0,False,False,False,True,False,True,False,1.8987179487179486
2335-GSODA,Male,0,0,1,23,0,No phone service,Yes,No,Yes,Yes,No,No,0,40.1,857.75,0,False,False,False,False,True,False,True,1.6708333333333334
1952-DVVSW,Female,0,1,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,184.4,0,False,True,False,False,True,True,False,1.8272727272727274
0702-PGIBZ,Male,0,0,1,4,1,Yes,No,Yes,No,No,Yes,Yes,1,101.7,364.55,1,True,False,False,True,False,False,False,20.34
6656-GULJQ,Male,0,1,1,72,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,83.55,6093.3,0,False,False,True,False,False,False,True,1.1445205479452054
9853-JFZDU,Female,0,1,0,35,1,No,No,Yes,No,Yes,No,No,0,56.85,1861.1,0,False,False,False,True,False,False,False,1.5791666666666666
1963-VAUKV,Female,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,20.4,1,False,True,False,False,True,False,False,10.2
3777-XROBG,Female,0,1,1,58,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,1079.65,0,False,True,True,False,False,False,True,0.3313559322033898
6994-FGRHH,Male,0,1,1,70,1,No,No,Yes,Yes,Yes,Yes,Yes,1,106.15,7475.1,0,True,False,False,True,False,True,False,1.4950704225352114
4000-VGMQP,Male,0,1,1,38,1,Yes,No,Yes,Yes,No,Yes,Yes,0,78.95,2862.55,0,False,False,True,False,False,True,False,2.0243589743589743
3999-WRNGR,Female,0,1,1,60,0,No phone service,No,Yes,No,No,Yes,Yes,1,49.75,3069.45,0,False,False,False,True,False,False,False,0.8155737704918032
3466-RITXD,Male,0,0,0,26,1,Yes,Yes,Yes,No,No,Yes,No,1,92.4,2349.8,0,True,False,True,False,False,False,False,3.4222222222222225
2680-XKKNJ,Female,0,0,0,8,1,No,Yes,Yes,No,Yes,No,No,0,58.2,469.25,0,False,False,False,False,False,True,False,6.466666666666667
3058-HJCUY,Male,0,1,1,41,1,Yes,No,No,Yes,Yes,Yes,Yes,1,102.6,4213.35,1,True,False,False,True,False,True,False,2.4428571428571426
2974-GGUXS,Female,1,1,0,36,1,Yes,No,Yes,No,No,Yes,No,1,91.95,3301.05,0,True,False,True,False,False,False,False,2.485135135135135
7994-XIRTR,Male,1,0,0,54,1,No,No,No,Yes,Yes,No,Yes,0,65.25,3529.95,0,False,False,False,False,False,True,False,1.1863636363636363
3259-FDWOY,Male,0,1,1,71,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.0,7723.7,1,True,False,False,False,False,False,True,1.4722222222222223
2101-RANCD,Female,0,0,0,55,1,Yes,No,No,No,No,No,No,1,73.1,4144.9,0,True,False,False,True,False,False,False,1.3053571428571427
7921-BEPCI,Female,0,0,0,72,1,Yes,Yes,Yes,No,No,No,No,0,59.75,4265.0,0,False,False,False,False,False,False,True,0.8184931506849316
0807-ZABDG,Female,0,0,1,3,1,No,Yes,No,No,Yes,No,No,1,55.1,154.65,1,False,False,False,False,True,False,False,13.775
8510-TMWYB,Female,0,1,1,54,1,Yes,No,Yes,Yes,No,No,No,1,59.8,3246.45,0,False,False,False,False,False,False,True,1.0872727272727272
3258-ZKPAI,Male,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,116.6,8337.45,0,True,False,False,False,False,False,True,1.5972602739726027
1428-IEDPR,Male,0,0,0,52,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,109.3,5731.4,0,True,False,False,True,False,False,True,2.0622641509433963
5298-GSTLM,Female,1,0,0,60,1,Yes,Yes,No,No,No,Yes,Yes,1,101.4,6176.6,0,True,False,False,False,False,True,False,1.6622950819672133
4450-YOOHP,Female,0,0,0,39,0,No phone service,No,No,Yes,No,Yes,Yes,1,50.65,1905.4,0,False,False,True,False,False,False,False,1.2662499999999999
6728-CZFEI,Female,0,0,0,15,1,No,No,No,No,No,Yes,No,0,56.15,931.9,0,False,False,False,False,True,True,False,3.509375
5748-RNCJT,Male,0,0,0,69,1,Yes,No,No,Yes,Yes,Yes,Yes,1,106.5,7348.8,1,True,False,False,False,False,False,True,1.5214285714285714
3653-NCRDJ,Male,0,1,1,43,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.2,776.25,0,False,True,False,False,True,True,False,0.43636363636363634
6121-TNHBO,Female,1,0,0,63,1,Yes,Yes,Yes,Yes,Yes,Yes,No,0,83.0,5243.05,0,False,False,False,False,False,True,False,1.296875
5119-NZPTV,Male,1,1,0,2,1,No,No,No,No,No,No,No,0,70.1,141.65,0,True,False,False,True,False,False,False,23.366666666666664
6519-ZHPXP,Female,0,1,1,72,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,108.3,7679.65,0,True,False,False,False,False,False,True,1.4835616438356165
7739-LAXOG,Female,0,1,1,32,1,Yes,No,No,Yes,No,No,Yes,1,91.05,2954.5,1,True,False,False,False,False,False,False,2.759090909090909
3472-QPRCH,Male,0,1,1,40,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.25,1006.9,0,False,True,True,False,False,False,True,0.6158536585365854
8224-UAXBZ,Female,0,1,0,58,0,No phone service,Yes,Yes,No,No,Yes,No,1,45.35,2540.1,0,False,False,False,True,False,True,False,0.7686440677966102
9610-WCESF,Male,0,0,0,67,0,No phone service,Yes,No,No,Yes,Yes,No,0,43.9,3097.2,0,False,False,False,True,False,False,True,0.6455882352941176
9776-CLUJA,Female,1,1,0,51,1,Yes,Yes,No,No,No,No,No,1,77.5,3807.35,1,True,False,False,True,False,False,False,1.4903846153846154
2486-WYVVE,Male,0,1,0,31,1,Yes,No,No,Yes,Yes,Yes,Yes,1,79.3,2484.0,0,False,False,False,False,True,True,False,2.478125
3865-ZYKAD,Male,1,1,0,69,1,Yes,Yes,Yes,No,No,No,No,1,84.9,5785.65,0,True,False,True,False,False,False,False,1.2128571428571429
1422-DGUBX,Male,0,1,0,32,1,Yes,No,No,No,Yes,No,No,1,79.25,2619.15,0,True,False,False,True,False,True,False,2.4015151515151514
2999-AANRQ,Female,0,0,0,21,1,No,Yes,Yes,No,Yes,Yes,No,0,71.05,1524.85,0,False,False,True,False,False,False,True,3.2295454545454545
8668-KNZTI,Male,0,0,0,52,1,No,Yes,No,Yes,No,No,No,0,53.75,2790.65,0,False,False,False,True,False,True,False,1.0141509433962264
0480-KYJVA,Female,0,1,1,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.25,1784.5,0,False,True,True,False,False,False,True,0.3321917808219178
6034-ZRYCV,Female,0,1,0,72,0,No phone service,No,Yes,Yes,No,Yes,Yes,1,54.2,3937.45,1,False,False,False,True,False,False,True,0.7424657534246576
9746-YKGXB,Male,0,1,1,52,0,No phone service,Yes,No,Yes,No,No,Yes,0,44.25,2276.1,0,False,False,False,False,False,True,False,0.8349056603773585
3926-YZVVX,Female,0,0,0,41,1,No,No,No,No,Yes,No,No,0,50.05,2029.05,0,False,False,False,False,False,True,False,1.1916666666666667
6000-UKLWI,Male,0,0,0,41,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.15,802.35,0,False,True,False,False,True,False,True,0.4797619047619047
2079-FBMZK,Female,0,0,0,6,1,No,No,No,No,No,No,No,1,69.25,418.4,1,True,False,False,False,True,False,False,9.892857142857142
6332-FBZRI,Male,0,1,1,67,1,Yes,Yes,Yes,Yes,Yes,No,No,1,69.35,4653.25,0,False,False,True,False,False,True,False,1.0198529411764705
2096-XOTMO,Female,0,1,1,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,275.9,0,False,True,False,False,True,False,False,1.1382352941176472
3266-FTKHB,Male,0,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.15,343.45,0,False,True,False,False,True,False,True,1.0638888888888889
8221-EQDGL,Male,0,1,0,35,1,No,Yes,Yes,Yes,No,No,No,0,61.0,2130.45,0,False,False,False,False,True,False,False,1.6944444444444444
2346-LOCWC,Female,0,1,1,58,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.5,1191.4,0,False,True,True,False,False,False,True,0.3474576271186441
6608-QQLVK,Male,0,0,0,1,1,No,No,No,Yes,No,No,No,1,50.5,50.5,1,False,False,False,True,False,False,False,25.25
0298-XACET,Male,0,1,1,52,0,No phone service,No,Yes,Yes,Yes,Yes,No,0,50.2,2554.0,0,False,False,False,False,True,False,True,0.9471698113207547
7560-QJAVJ,Female,0,0,0,70,1,No,Yes,No,Yes,Yes,Yes,Yes,0,79.6,5589.45,0,False,False,False,False,False,False,True,1.1211267605633801
2995-YWTCD,Female,0,1,1,19,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.9,467.7,0,False,True,False,False,False,False,True,1.2449999999999999
3551-HUAZH,Male,1,0,0,1,1,Yes,No,No,No,No,No,No,1,74.4,74.4,1,True,False,False,True,False,False,False,37.2
9137-UIYPG,Female,0,1,1,35,1,No,Yes,No,Yes,Yes,Yes,Yes,1,106.9,3756.45,0,True,False,False,True,False,False,False,2.9694444444444446
2809-ZMYOQ,Female,0,0,0,32,1,Yes,No,No,Yes,No,Yes,Yes,1,101.35,3334.9,0,True,False,False,True,False,False,False,3.071212121212121
5084-OOVCJ,Female,0,1,1,17,1,No,Yes,No,No,Yes,No,No,1,55.35,920.5,0,False,False,True,False,False,False,False,3.075
0254-WWRKD,Female,0,1,1,67,1,No,No,Yes,No,No,No,No,0,50.55,3431.75,0,False,False,True,False,False,True,False,0.7433823529411764
7727-SHVZV,Female,0,0,0,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.5,150.35,0,False,True,False,False,False,False,False,1.95
6302-JGYRJ,Male,0,0,1,31,1,Yes,No,Yes,No,Yes,Yes,Yes,1,79.45,2587.7,1,False,False,False,False,True,True,False,2.4828125
5339-PXDVH,Male,0,0,0,4,1,Yes,Yes,No,No,No,Yes,No,0,90.65,367.95,0,True,False,False,True,False,False,False,18.130000000000003
2205-LPVGL,Male,1,1,1,58,1,Yes,Yes,Yes,No,Yes,No,No,1,89.85,5125.75,0,True,False,False,False,False,True,False,1.5228813559322032
8782-NUUOL,Male,0,0,0,60,1,No,Yes,No,Yes,Yes,Yes,Yes,0,79.0,4801.1,0,False,False,False,False,True,True,False,1.2950819672131149
3685-YLCMQ,Male,0,0,0,58,1,Yes,No,No,Yes,Yes,Yes,Yes,1,104.65,6219.6,1,True,False,False,True,False,True,False,1.773728813559322
7601-WFVZV,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,19.55,0,False,True,False,False,True,False,False,9.775
4609-KNNWG,Female,0,1,1,27,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,550.1,0,False,True,False,False,True,False,True,0.7107142857142856
4868-AADLV,Male,1,1,1,66,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,116.25,7862.25,0,True,False,False,True,False,True,False,1.7350746268656716
9529-OFXHY,Male,0,0,0,15,1,Yes,Yes,No,No,No,Yes,No,1,87.75,1242.2,0,True,False,False,False,False,False,False,5.484375
8634-MPHTR,Male,1,1,0,47,1,Yes,No,No,Yes,No,Yes,Yes,1,100.05,4871.05,1,True,False,False,True,False,False,False,2.084375
2669-QVCRG,Female,0,0,0,41,1,Yes,Yes,No,No,No,No,No,1,81.3,3190.65,0,True,False,True,False,False,False,False,1.9357142857142857
2478-EEWWM,Male,0,1,0,59,0,No phone service,No,No,No,No,Yes,Yes,1,44.3,2666.75,0,False,False,False,True,False,False,False,0.7383333333333333
9174-IHETN,Female,0,0,1,50,1,No,No,No,No,No,No,No,0,70.35,3533.6,0,True,False,True,False,False,False,True,1.3794117647058823
2233-TXSIU,Male,0,1,1,17,0,No phone service,Yes,No,Yes,No,Yes,No,0,44.45,792.15,0,False,False,True,False,False,True,False,2.4694444444444446
9644-UMGQA,Male,0,1,1,6,1,No,Yes,No,No,No,No,No,1,49.15,295.65,0,False,False,False,True,False,False,False,7.021428571428571
3256-EZDBI,Male,1,1,0,51,0,No phone service,No,Yes,No,No,No,No,1,29.45,1459.35,0,False,False,True,False,False,False,False,0.5663461538461538
8761-NSOBC,Male,0,0,0,44,1,No,No,Yes,No,Yes,Yes,Yes,0,100.55,4398.15,1,True,False,False,True,False,False,False,2.2344444444444442
0419-YAAPX,Male,0,1,0,49,1,No,No,Yes,No,No,Yes,No,1,85.3,4297.95,0,True,False,True,False,False,False,False,1.706
8413-VONUO,Male,0,0,0,2,1,No,No,Yes,No,No,Yes,Yes,0,95.65,167.3,1,True,False,False,True,False,False,False,31.883333333333336
0872-CASZJ,Male,0,1,0,59,1,Yes,Yes,No,No,Yes,No,Yes,1,69.1,4096.9,0,False,False,False,False,True,True,False,1.1516666666666666
4726-DLWQN,Male,1,0,0,50,1,Yes,Yes,Yes,No,No,Yes,No,1,70.35,3454.6,0,False,False,False,False,False,False,False,1.3794117647058823
8164-OCKUJ,Female,0,1,1,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.6,1286.0,0,False,True,False,False,True,False,True,0.3433333333333334
3094-JOJAI,Male,0,0,0,18,1,Yes,No,No,No,No,No,No,0,74.15,1387.0,0,True,False,False,False,True,False,False,3.9026315789473687
9494-MRNYX,Male,0,0,0,10,1,Yes,No,No,No,No,No,No,0,75.05,786.3,0,True,False,False,True,False,False,False,6.822727272727272
2599-CZABP,Male,0,1,0,14,1,No,No,No,No,No,No,No,0,44.6,641.25,0,False,False,False,True,False,True,False,2.9733333333333336
7945-PRBVF,Male,0,0,0,35,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,21.45,705.45,0,False,True,False,False,False,False,True,0.5958333333333333
4544-RXFMG,Male,0,1,1,8,1,No,No,No,No,No,No,No,1,43.45,345.5,0,False,False,False,False,True,True,False,4.827777777777778
0859-YGKFW,Male,0,1,1,18,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,345.9,0,False,True,False,False,False,True,False,1.055263157894737
1150-FTQGN,Female,0,1,1,60,1,Yes,Yes,Yes,No,No,Yes,No,0,94.15,5811.8,0,True,False,False,False,False,True,False,1.5434426229508198
9223-UCPVT,Female,0,0,0,1,1,No,No,No,Yes,No,Yes,Yes,0,94.4,94.4,1,True,False,False,True,False,False,False,47.2
7196-LIWRH,Female,0,0,0,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,124.45,0,False,True,False,False,True,False,True,2.792857142857143
5448-VWNAM,Female,0,0,1,19,1,Yes,Yes,Yes,No,Yes,Yes,No,1,75.9,1375.6,0,False,False,False,False,True,False,False,3.7950000000000004
1177-XZBJL,Male,0,1,1,53,1,Yes,Yes,Yes,No,Yes,No,No,0,64.15,3491.55,0,False,False,False,False,False,True,False,1.187962962962963
3518-FSTWG,Male,1,1,0,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,109.55,7920.7,0,True,False,False,False,False,False,True,1.5006849315068493
9330-VOFSZ,Female,0,1,0,60,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,110.8,6640.7,0,True,False,True,False,False,False,True,1.8163934426229509
4351-QLCSU,Female,0,0,0,1,1,No,No,No,No,No,Yes,No,1,55.0,55.0,1,False,False,True,False,False,False,False,27.5
0939-EREMR,Female,0,0,1,13,1,No,No,No,Yes,Yes,No,No,0,53.45,718.1,0,False,False,False,False,True,False,False,3.817857142857143
9389-ACWBI,Female,0,1,1,5,1,No,No,No,No,No,No,No,0,69.95,320.4,0,True,False,True,False,False,False,False,11.658333333333333
5419-JPRRN,Male,0,0,0,1,1,Yes,No,No,Yes,No,Yes,Yes,1,101.45,101.45,1,True,False,False,True,False,False,False,50.725
3644-QXEHN,Male,0,1,1,13,1,No,No,No,Yes,No,Yes,Yes,0,97.0,1334.45,0,True,False,False,True,False,False,False,6.928571428571429
2911-IJORQ,Male,0,0,0,37,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,90.6,3358.65,0,False,False,False,False,False,True,False,2.384210526315789
5921-NGYRH,Male,0,1,0,64,1,No,Yes,No,No,No,No,No,1,73.55,4764.0,0,True,False,False,False,True,False,False,1.1315384615384616
2100-BDNSN,Female,0,1,0,5,1,Yes,No,No,Yes,Yes,Yes,No,0,67.95,350.3,1,False,False,False,False,False,False,False,11.325000000000001
5998-DZLYR,Female,0,1,0,61,1,Yes,No,Yes,No,Yes,No,Yes,1,94.35,5703.0,0,True,False,False,False,False,False,True,1.521774193548387
0488-GSLFR,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,69.5,69.5,1,True,False,False,True,False,False,False,34.75
9318-NKNFC,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,18.85,18.85,1,False,True,False,False,True,False,False,9.425
3985-HOYPM,Male,0,0,0,26,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.4,525.55,0,False,True,False,False,True,True,False,0.7185185185185184
9728-FTTVZ,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,69.2,69.2,1,True,False,False,True,False,False,False,34.6
9548-LERKT,Male,0,1,0,24,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,483.15,0,False,True,False,False,True,False,True,0.79
6576-FBXOJ,Male,0,1,0,17,0,No phone service,No,No,Yes,Yes,Yes,Yes,0,54.6,934.8,0,False,False,False,True,False,True,False,3.033333333333333
4310-KEDTB,Female,0,0,1,26,0,No phone service,No,No,Yes,No,No,No,1,29.8,786.5,0,False,False,False,False,True,False,False,1.1037037037037036
7254-IQWOZ,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,69.65,69.65,1,True,False,False,True,False,False,False,34.825
2474-BRUCM,Male,1,1,0,40,1,Yes,Yes,No,No,No,Yes,Yes,0,101.85,4086.3,1,True,False,False,True,False,False,False,2.4841463414634144
4062-HBMOS,Male,0,0,0,52,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.05,5364.8,0,True,False,False,True,False,False,False,1.9443396226415093
0742-NXBGR,Female,0,0,0,1,1,No,No,Yes,Yes,No,No,No,1,82.3,82.3,1,True,False,False,True,False,False,False,41.15
2676-ISHSF,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,20.3,0,False,True,False,False,True,False,False,10.15
9236-NDUCW,Female,0,0,0,21,0,No phone service,Yes,No,No,Yes,No,No,0,35.1,770.4,0,False,False,False,False,True,False,True,1.5954545454545455
4753-PADAS,Female,0,1,0,67,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.7,6816.95,0,True,False,False,False,False,True,False,1.5544117647058824
6103-QCKFX,Female,0,1,1,44,1,No,Yes,No,No,Yes,No,No,0,56.25,2419.55,0,False,False,False,False,False,False,False,1.25
7781-EWARA,Male,0,1,1,70,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,0,60.35,4138.7,0,False,False,False,True,False,True,False,0.85
6110-OHIHY,Male,0,0,0,3,1,No,No,No,No,No,Yes,No,0,79.25,267.6,1,True,False,False,True,False,False,False,19.8125
7018-FPXHH,Male,0,1,1,56,1,No,Yes,Yes,Yes,No,No,No,1,59.8,3457.45,0,False,False,False,False,False,False,True,1.0491228070175438
5889-LFOLL,Female,0,0,0,13,1,Yes,No,No,No,No,No,Yes,1,84.6,1115.2,1,True,False,False,True,False,False,False,6.042857142857143
5708-EVONK,Female,0,1,1,58,1,Yes,Yes,Yes,No,No,No,Yes,1,93.4,5435.6,1,True,False,False,False,False,False,False,1.5830508474576273
8708-XPXHZ,Female,0,1,1,42,1,Yes,No,No,No,No,Yes,Yes,1,94.2,4186.3,1,True,False,False,True,False,False,False,2.1906976744186046
0616-ATFGB,Male,1,1,0,1,0,No phone service,No,No,No,No,No,No,0,25.05,25.05,1,False,False,False,True,False,False,False,12.525
0572-ZJKLT,Female,0,1,1,46,1,Yes,Yes,No,Yes,Yes,No,Yes,0,99.65,4630.2,0,True,False,False,False,True,False,True,2.120212765957447
5135-RDDQL,Female,0,1,1,63,1,No,Yes,No,No,No,No,No,1,50.65,3221.25,0,False,False,False,False,False,False,True,0.79140625
1353-LJWEM,Male,0,0,0,11,1,No,No,Yes,Yes,Yes,No,No,1,60.9,688.5,0,False,False,False,True,False,False,False,5.075
1794-SWWKL,Male,0,1,1,15,1,Yes,No,No,Yes,Yes,No,No,1,59.65,867.1,0,False,False,False,False,False,False,False,3.728125
6166-YIPFO,Male,0,1,0,72,0,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,1,64.7,4746.05,0,False,False,False,True,False,False,True,0.8863013698630138
7016-BPGEU,Female,0,0,0,29,0,No phone service,No,No,No,No,No,No,1,25.1,712.85,1,False,False,True,False,False,False,False,0.8366666666666667
6876-ADESB,Male,0,0,1,1,1,No,No,No,Yes,No,No,No,0,48.95,48.95,1,False,False,False,True,False,False,False,24.475
9332-GYWLO,Female,0,1,1,6,1,No,No,No,No,No,Yes,No,0,54.85,355.1,0,False,False,False,True,False,False,False,7.835714285714286
1963-SVUCV,Male,0,0,0,1,1,No,No,No,No,No,No,No,0,45.3,45.3,1,False,False,False,True,False,False,False,22.65
4184-VODJZ,Male,0,1,1,63,1,Yes,No,Yes,No,No,No,Yes,1,91.35,5764.7,0,True,False,False,True,False,True,False,1.42734375
0220-EBGCE,Male,0,0,0,2,1,No,No,No,Yes,No,No,Yes,1,85.85,167.3,1,True,False,False,True,False,False,False,28.616666666666664
1092-WPIVQ,Female,0,1,1,18,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.1,428.45,0,False,True,False,False,True,False,True,1.3210526315789475
7233-IOQNP,Female,0,1,0,43,0,No phone service,Yes,No,No,Yes,No,No,0,34.0,1505.35,0,False,False,False,False,False,False,False,0.7727272727272727
2834-JKOOW,Female,0,0,0,15,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,45.9,693.45,0,False,False,False,False,True,True,False,2.86875
2754-VDLTR,Male,0,0,1,10,1,Yes,No,No,No,No,Yes,Yes,0,95.2,930.4,1,True,False,False,True,False,False,False,8.654545454545454
2400-FEQME,Male,0,1,1,55,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.5,1177.95,0,False,True,False,False,True,False,True,0.36607142857142855
3190-XFANI,Male,0,0,1,49,1,Yes,No,No,No,Yes,Yes,Yes,1,100.6,5069.65,1,True,False,False,False,False,True,False,2.012
7551-DACSP,Male,0,1,1,6,1,No,No,Yes,Yes,No,No,No,1,55.3,324.25,1,False,False,False,False,True,False,False,7.8999999999999995
4957-SREEC,Male,0,1,1,70,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,1458.1,0,False,True,True,False,False,False,True,0.28661971830985916
7235-NXZCP,Male,1,0,0,2,1,Yes,No,No,No,No,No,No,1,74.85,156.4,1,True,False,False,False,True,False,False,24.95
0230-UBYPQ,Male,1,1,0,63,0,No phone service,Yes,No,No,Yes,No,No,0,36.1,2298.9,0,False,False,False,False,False,True,False,0.5640625
4923-ADWXJ,Female,0,0,0,25,1,No,No,Yes,No,Yes,No,Yes,1,65.8,1679.65,0,False,False,False,False,False,False,False,2.5307692307692307
1763-KUAAW,Female,1,0,0,18,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,369.6,0,False,True,False,False,False,True,False,1.0710526315789475
1104-TNLZA,Male,1,1,0,28,1,Yes,No,Yes,No,Yes,Yes,Yes,1,105.8,2998.0,0,True,False,False,True,False,False,False,3.6482758620689655
5195-KPUNQ,Female,1,0,0,53,1,No,Yes,Yes,No,Yes,No,Yes,1,96.75,5206.55,0,True,False,False,False,True,True,False,1.7916666666666667
